data,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2021-08-23,segunda-feira ,10:07:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,AO LADO ARMAZEM CORAL ACHAQUI,CASA AMARELA,,CIDADE,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h,Dupla,Faixa seccionada,Canteiro central,
2021-08-23,segunda-feira ,14:29:00,COM VÍTIMA,SANTO ANTONIO,AVENIDA,AVENIDA GUARARAPES,RUA,RUA DO SOL,EM FRENTE AOS CORREIOS,SANTO ANTÔNIO,14,SUBURBIO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Canteiro central,,
2021-08-23,segunda-feira ,15:45:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,RUA,RUA N S DA SAUDE,EM FRENTE À AGROÚTIL,CORDEIRO,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Canteiro central,,
2021-08-23,segunda-feira ,16:55:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,E/F AO PLAZA,CASA FORTE,345,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Faixa contínua,,
2021-08-23,segunda-feira ,19:37:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA SUL,,,E/F AO TI TRANCREDO NEVES,IMBIRIBEIRA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Não existe,,
2021-08-24,terça-feira ,08:43:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CELSO FURTADO (VIA MANGUE),,,"A 200M DO SUPERMERCADO EXTRA ( PISTA OESTE) , SENTIDO CIDADE / SUBÚRBIO",BOA VIAGEM,,SUBURBIO,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,,R-19,,Dupla,Canteiro central,,
2021-08-24,terça-feira ,09:41:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA REMIGIO,,,TÚNEL FELIPE CAMARÃO ( LOCAL EXATO),BOA VIAGEM,,SUBURBIO,CHOQUE,0,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Não hA placas,,Dupla,Canteiro central,,
2021-08-24,terça-feira ,12:15:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA PROFESSOR JOAO MEDEIROS,RUA,RUA BRUNO VELOSO,PROX ACADEMIA R2 S/T BEIRA MAR,BOA VIAGEM,335,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa contínua,Faixa seccionada,Canteiro central
2021-08-10,terça-feira ,18:20:00,COM VÍTIMA,DOIS UNIDOS,RUA,RUA DIVISOPOLIS,,,ESCOLA MUNICIPAL ALTO DO MARACANÃ,DOIS UNIDOS,,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não hA placas,30 km/h,Dupla,Não existe,,
2021-08-24,terça-feira ,15:56:00,COM VÍTIMA,TAMARINEIRA,EST,EST VELHA DE AGUA FRIA,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,SOBE O SEMAFORO 306,TAMARINEIRA,306,SUBURBIO,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Dupla,Canteiro central,,
2021-08-24,terça-feira ,16:00:00,COM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,RUA,RUA JOVELINO SELVA,EM FRENTE AO CENTRO AUTOMOTIVO ABC,AFOGADOS,,CIDADE,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa,,
2021-08-24,terça-feira ,18:57:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,RUA,RUA RIO NEGRO,E/F A IGREJA  EL SHADAY,IBURA,,CIDADE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,60 km/h,Dupla,Faixa contínua,Faixa seccionada,
2021-08-24,terça-feira ,18:57:00,SEM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,RUA,RUA RIO BRIGIDA,EM FRENTE A FARMACIA INDEPENDENTE,IBURA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,,
2021-08-24,terça-feira ,20:50:00,COM VÍTIMA,ESPINHEIRO,RUA,RUA DO ESPINHEIRO,RUA,RUA SANTO ELIAS,PRÓX A MASCATE LIVRARIA E ANTIGO POSTO IPIRANGA,ESPINHEIRO,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",,Dupla,,,
2021-08-24,terça-feira ,21:15:40,COM VÍTIMA,IPUTINGA,RUA,RUA SAO MATEUS,,,ACADEMIA L.FIT,IPUTINGA,,SUBURBIO,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Não existe,,
2021-08-25,quarta-feira ,00:23:00,COM VÍTIMA,BARRO,AVENIDA,AVENIDA DR JOSE RUFINO,,,PROXIMO AO MOTEL OLIMPICOS,BARRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-08-25,quarta-feira ,11:42:00,COM VÍTIMA,AFOGADOS,EST,EST DOS REMEDIOS,,,EM FRENTE A AGATA VEICULOS,AFOGADOS,,SUBURBIO,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa seccionada,,
2021-08-25,quarta-feira ,13:22:00,COM VÍTIMA,IBURA,RUA,RUA JORNALISTA EDSON REGIS,AVENIDA,AVENIDA DOIS RIOS,ESQUINA COM A AUTO MECÂNICA BASTOS,IBURA,518,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Não existe,,
2021-08-25,quarta-feira ,16:00:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA MARIO MELO,RUA,RUA DA FUNDICAO,EM FRENTE AO POSTE H 024676,SANTO AMARO,,SUBURBIO,COLISÃO TRANSVERSAL,1,0,0,0,0,0,0,1,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Canteiro central,,
2021-08-25,quarta-feira ,18:59:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,LADO OPOSTO AO ARMAZÉM CORAL,CASA AMARELA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Outras,,Dupla,Canteiro central,,
2021-08-26,quinta-feira ,08:44:00,COM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,RUA,RUA JOSE DA BOMBA,PRÓXIMO A BLUECAR AUTO SERVICE,AFOGADOS,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,60 km/h,Única,Não existe,,
2021-08-26,quinta-feira ,09:12:00,COM VÍTIMA,IBURA,RUA,RUA RIO XINGU,,,EM FRENTE AO N° 924,IBURA,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,30 km/h,Dupla,Faixa seccionada,,
2021-08-26,quinta-feira ,10:24:00,COM VÍTIMA,PORTO DA MADEIRA,RUA,RUA DALVA DE OLIVEIRA,RUA,RUA RIO BEBERIBE,E/F A IGREJA BATISTA,PORTO DA MADEIRA,,CIDADE,COLISÃO FRONTAL,0,1,0,0,0,0,1,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Não existe,,
2021-08-26,quinta-feira ,13:04:00,COM VÍTIMA,JARDIM SAO PAULO,RUA,RUA LEANDRO BARRETO,RUA,RUA LEOBINA PEREIRA,EM FRENTE A PIZZARIA E RESTAURANTE DOS GÊMEOS,JARDIM SÃO PAULO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Não existe,,
2021-08-26,quinta-feira ,13:48:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,SOBRE A PONTE MARECHAL CASTELO BRANCO,CAXANGA,568,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Ponte,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,R-32,,Dupla,Faixa seccionada,Canteiro central,
2021-08-26,quinta-feira ,15:04:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA MARECHAL JUAREZ TAVORA,,,EM FRETE A CONSTRUTORA SANTO ANTONIO,BOA VIAGEM,,SUBURBIO,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-19,40 km/h,Dupla,Canal,,
2021-08-26,quinta-feira ,16:21:00,COM VÍTIMA,SANTO ANTONIO,PTE,PTE PRINCESA IZABEL,RUA,RUA DO SOL,EM FRENTE AO TEATRO PRINCESA IZABEL,SANTO ANTÔNIO,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Única,Não existe,,
2021-08-27,sexta-feira ,08:00:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,LADO OPOSTO AO T2 AUTOS,ENCRUZILHADA,,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Outros,Outras,,Dupla,Faixa seccionada,Canteiro central,
2021-08-27,sexta-feira ,09:12:00,COM VÍTIMA,DERBY,RUA,RUA HENRIQUE DIAS,,,EM FRENTE O COLÉGIO MILITAR,DERBY,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-08-27,sexta-feira ,12:37:00,COM VÍTIMA,DOIS IRMAOS,RUA,RUA DOIS IRMAOS,,,EM FRENTE AO VIADUTO DA BR 101,DOIS IRMÃOS,416,CIDADE,CHOQUE,0,1,0,0,0,0,0,0,0,1,0,Outros,Bom,Com defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não hA placas,,Dupla,Faixa seccionada,,
2021-08-27,sexta-feira ,14:41:00,SEM VÍTIMA,ILHA DO RETIRO,RUA,RUA SPORT CLUBE DO RECIFE,,,SOB SEM. 355,ILHA DO RETIRO,355,CIDADE,,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,60 km/h,Dupla,Canteiro central,,
2021-08-27,sexta-feira ,15:22:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A FACULDADE UNIVERSO,IMBIRIBEIRA,501,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Canteiro central,,
2021-08-27,sexta-feira ,19:49:00,VÍTIMA FATAL,SANTO AMARO,RUA,RUA DOS PALMARES,RUA,RUA DO POMBAL,PRÓX AO COMANDO DA GUARDA,SANTO AMARO,,SUBURBIO,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,1,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Única,Faixa seccionada,Canteiro central,
2021-08-28,sábado ,08:16:00,COM VÍTIMA,IPSEP,RUA,RUA POTENGY,RUA,RUA JEAN EMILE FAVRE,EM FRENTE A FARMACIA DIARIMENTE,IPSEP,564,CIDADE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,,40 km/h,Única,Faixa seccionada,,
2021-08-28,sábado ,08:46:00,COM VÍTIMA,PRADO,RUA,RUA PADRE TEOFILO TWORZ,RUA,RUA SANTA EDWIRGES,EM FRENTE A IGREJA PRESBITERIANA DO CORDEIRO,PRADO,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,,,,
2021-08-28,sábado ,18:57:00,SEM VÍTIMA,DOIS IRMAOS,RUA,RUA DOIS IRMAOS,,,EM BAIXO DO VIADUTO DA BR 101,DOIS IRMÃOS,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-08-28,sábado ,20:56:00,VÍTIMA FATAL,APIPUCOS,RUA,RUA DE APIPUCOS,,,E/F AO BATALHAO PMPE 11,APIPUCOS,248,SUBURBIO,CHOQUE,0,1,0,0,0,0,0,0,0,0,1,Longo da via,Bom,Sem defeito,Ilegível,Seca,Mal conservada,Faixa de pedestre,Outras,,Dupla,Faixa contínua,,
2021-08-29,domingo ,19:00:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,PRIMEIRO JARDIM,BOA VIAGEM,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não hA placas,,Única,Faixa seccionada,,
2021-08-29,domingo ,19:42:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,EM FRENTE AO HOTEL GOLDEN PARK,BOA VIAGEM,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,,Única,Faixa seccionada,,
2021-08-30,segunda-feira ,12:58:00,COM VÍTIMA,CAXANGA,RUA,RUA MINISTRO JOAO ALBERTO,RUA,RUA ALCIDES CODECEIRA,PRÓX AO ATACADÃO.,CAXANGA,,SUBURBIO,CAPOTAMENTO,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,40 km/h,Dupla,Faixa seccionada,,
2021-08-30,segunda-feira ,14:08:00,COM VÍTIMA,GRACAS,RUA,RUA JOAQUIM NABUCO,,,LADO OPOSTO AO N°92,GRAÇAS,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h,Única,Faixa seccionada,,
2021-08-30,segunda-feira ,15:10:00,COM VÍTIMA,BOA VISTA,RUA,RUA GERVASIO PIRES,,,EDIFICIO CAROLENA,BOA VISTA,24,SUBURBIO,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,1,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa seccionada,,
2021-08-30,segunda-feira ,15:39:00,COM VÍTIMA,MADALENA,RUA,RUA RICARDO SALAZAR,,,EM FRENTE AO EDIFÍCIO DESEMBARGADOR,MADALENA,,SUBURBIO,CHOQUE,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Canal,,
2021-08-30,segunda-feira ,17:26:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,LADO OPOSTO AO N° 40,PINA,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,2,0,0,0,0,3,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,60 km/h,Única,Faixa seccionada,,
2021-08-30,segunda-feira ,17:36:00,COM VÍTIMA,VARZEA,RUA,RUA EMILIANO BRAGA,RUA,RUA PROFESSOR ANTONIO COELHO,TERMINAL DE ONIBUS DA CDU,VARZEA,,SUBURBIO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",40 km/h,Única,Faixa contínua,,
2021-08-30,segunda-feira ,17:57:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA N S DO CARMO,,,EM FRENTE AO IMPERIO DAS CAPAS E A LUCIANA NOIVAS,SÃO JOSÉ,,CIDADE,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Faixa contínua,,
2021-08-30,segunda-feira ,20:12:00,COM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,E/F AO ANTIGO TERMINAL DA MACAXEIRA,MACAXEIRA,296,SUBURBIO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,
2021-08-31,terça-feira ,10:08:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,NA FRENTE DA CASA DA INDUSTRIA,SANTO AMARO,234,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não hA placas,60 km/h,Dupla,Faixa contínua,,
2021-08-31,terça-feira ,10:15:00,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,,,E/F AO RESTAURANTE MASSARELA,IPUTINGA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Canteiro central,,
2021-08-31,terça-feira ,11:54:00,COM VÍTIMA,ARRUDA,RUA,RUA RAMIZ GALVAO,RUA,RUA JOAO LIBERATO,PRÓX À IGREJA DE CRISTO COMUNIDADE NO ARRUDA - ICCA,ARRUDA,,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2021-08-31,terça-feira ,14:49:00,COM VÍTIMA,PRADO,RUA,RUA GOMES TABORDA,RUA,RUA FIDELIS MOLITERNO,EM FRENTE AO LÉO CHOPP PRADO,PRADO,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Faixa seccionada,,
2021-08-31,terça-feira ,15:13:00,SEM VÍTIMA,PINA,RUA,RUA COMENDADOR MORAES,,,POSTO DE POLICIAMENTO 19º BPMPE,PINA,,SUBURBIO,,0,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,60 km/h,Única,Não existe,,
2021-08-31,terça-feira ,15:30:00,COM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,,,EM FRENTE AO LOJA DO CONDOMÍNIO,MADALENA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa seccionada,,
2021-08-31,terça-feira ,19:30:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA DOS PALMARES,,,SEMAFORO 526,SANTO AMARO,526,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,,,Única,,,
2021-09-01,quarta-feira ,09:28:00,COM VÍTIMA,HIPODROMO,EST,EST DE BELEM,,,PROX  A CASA DO BOLO,HIPÓDROMO,,SUBURBIO,QUEDA,0,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,50 km/h,Dupla,Faixa seccionada,,
2021-09-01,quarta-feira ,09:28:00,COM VÍTIMA,TOTO,AVENIDA,AVENIDA LIBERDADE,,,AO LADO DA OFICINA FERREIRA MOTO PEÇAS,TOTÓ,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,30 km/h,Dupla,Faixa contínua,,
2021-09-01,quarta-feira ,09:32:00,SEM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,COLISÃO  COM VEICULO OFICIAL,SÃO JOSÉ,,,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2021-09-01,quarta-feira ,10:14:00,COM VÍTIMA,MADALENA,AVENIDA,AVENIDA BEIRA RIO,,,EM FRENTE AO EDF. VILA BEIRA RIO,MADALENA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,,Não hA placas,,,,,
2021-09-01,quarta-feira ,14:37:00,COM VÍTIMA,PRADO,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,RUA,RUA SANTA EDWIRGES,BOSCH CAR SERVICE,PRADO,354,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa contínua,,
2021-09-01,quarta-feira ,15:16:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA JOAO CARDOSO AIRES,,,E/F AO RESTAURANTE DO BAMBAM GRILL,BOA VIAGEM,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-09-01,quarta-feira ,15:33:00,COM VÍTIMA,VASCO DA GAMA,RUA,RUA ALTO NOVO MUNDO,RUA,RUA VASCO DA GAMA,RUA EM FRENTE AO MERCADINHO LAYS,VASCO DA GAMA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não hA placas,30 km/h,Dupla,Não existe,,
2021-09-01,quarta-feira ,16:22:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,EM FRENTE AOS CORREIOS,CORDEIRO,,CIDADE,,1,0,0,0,0,0,0,0,2,0,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,,
2021-09-01,quarta-feira ,17:06:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE CARAPUCEIRO,,,EM FRENTE A LOJA CEA,BOA VIAGEM,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",,Única,Não existe,,
2021-09-01,quarta-feira ,18:41:00,COM VÍTIMA,IPSEP,RUA,RUA ALVARO MOREYRA,AVENIDA,AVENIDA RAIMUNDO DINIZ,PRÓX A DELEGACIA DO IPSEP E ESCOLA LAURO DINIZ,IPSEP,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa seccionada,,
2021-09-02,quinta-feira ,08:33:00,COM VÍTIMA,SAO JOSE,VIADUTO,VIADUTO PAPA JOAO PAULO II,,,AÇAI DA DESCIDA DO VIADUTO,SÃO JOSÉ,,BOA VIAGEM,COLISÃO COM CICLISTA,0,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,60 km/h,Única,Faixa seccionada,,
2021-09-02,quinta-feira ,08:54:00,COM VÍTIMA,PAISSANDU,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO N° 4318,PAISSANDU,69,BOA VIAGEM,ATROPELAMENTO DE PESSOA,0,1,0,0,2,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não hA placas,60 km/h,Dupla,Canteiro central,,
2021-09-02,quinta-feira ,10:14:00,COM VÍTIMA,JIQUIA,AVENIDA,AVENIDA DR JOSE RUFINO,,,POSTO DE COMBUSTÍVEL PETROISA,JIQUIA,,SUBURBIO,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Não existe,,
2021-09-02,quinta-feira ,15:22:00,COM VÍTIMA,PINA,PRC,PRC GOVERNADOR PAULO GUERRA,,,S/T  CID E/F AO IATE CLUBE DO RECIFE  NA DESCIDA DA PONTE DO PINA,PINA,,CIDADE,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,2,0,Outros,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa seccionada,,
