data,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2023-11-28,terça-feira ,07:22:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,PROXIMO TOYOLEX, APOS O VIADUTO TACREDO NEVES,IMBIRIBEIRA,,SUBURBIO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-11-28,terça-feira ,07:31:00,COM VÍTIMA,ENCRUZILHADA,RUA,RUA FERNANDO CESAR,,,PRAÇA DA INFÂNCIA,ENCRUZILHADA,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-11-28,terça-feira ,07:48:00,COM VÍTIMA,ILHA DO LEITE,RUA,RUA ESTADO DE ISRAEL,,,,ILHA DO LEITE,,,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-28,terça-feira ,08:07:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,EM FRENTE AO HOSPITAL GETULIO VARGAS,CORDEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-28,terça-feira ,09:48:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,PROXIMO AO SUPERMERCADO VERD FRUT,CASA FORTE,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,05:53:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,,,PROX. CAIXA ECONOMICA,CORDEIRO,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,07:14:00,COM VÍTIMA,ARRUDA,AVENIDA,AVENIDA BEBERIBE,,,EM FRENTE AO CAMPO DO SANTA CRUZ,ARRUDA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,07:35:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA ITAJAI,,,PROX. A FERREIRA COSTA, EM FRENTE A CASA BRANCA RECEPÇÕES,IMBIRIBEIRA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-11-29,quarta-feira ,07:44:00,COM VÍTIMA,MANGUEIRA,RUA,RUA DR JOAO ELISIO,,,EM FRENTE A PADARIA SANTO ANTONIO,MANGUEIRA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,08:12:00,COM VÍTIMA,PRADO,RUA,RUA GOMES TABORDA,,,EM FENTRE AO SUPERMERCADO IDEAL MIX,PRADO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,08:33:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE AO GALPÃO DA LASER ELETRO,IMBIRIBEIRA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,08:53:00,COM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,,,POR TRAS DA HONDA, PROX. A TUPAM,AFOGADOS,,,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,
2023-11-29,quarta-feira ,10:49:00,COM VÍTIMA,COQUEIRAL,TRV,TRV ANANIAS CATANHO,,,PROX ESCOLA PAULO DE SOUZA LEAL,COQUEIRAL,,,CHOQUE,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,11:06:00,SEM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA LINS PETIT,,,PRAÇA CHORA MENINO,BOA VISTA,,SUBURBIO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,11:33:00,COM VÍTIMA,MADALENA,RUA,RUA BENFICA,,,PROX AO CLUBE INTERNACIONAL / NA PRAÇA DP INTERNACIONAL,MADALENA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,03:45:00,COM VÍTIMA,SANTO AMARO,RUA,RUA FREI CASSIMIRO,,,E/F  ANTIGA CTTU,SANTO AMARO,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,03:50:00,SEM VÍTIMA,TORRE,RUA,RUA JOSE BONIFACIO,VIADUTO,VIADUTO GOVERNADOR CORDEIRO DE FARIAS,SOBRE A PONTE E PRÓXIMO AO CARREFOUR,TORRE,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,05:23:00,SEM VÍTIMA,IPSEP,RUA,RUA BLUMENAU,RUA,RUA ITAIMBE,NA RUA DO BAR DA SOPA,IPSEP,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-11-29,quarta-feira ,06:56:00,VÍTIMA FATAL,CASA AMARELA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,PRÓXIMO A PRAÇA DO TRABALHO,CASA AMARELA,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,
2023-11-29,quarta-feira ,10:27:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA,RUA PROFESSOR JOSE AMARINO DOS REIS,,,PRÓXIMO AO TEIMOSO,BOMBA DO HEMETERIO,,,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,06:54:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A FLOR E ARTE,IMBIRIBEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,07:30:00,COM VÍTIMA,APIPUCOS,RUA,RUA DE APIPUCOS,,,EM FRENTE AO AÇUDE,APIPUCOS,,,COLISÃO,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,07:36:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,SENT. CIDADE, SUPERMERCADO TEM E UPA,CAXANGA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-11-30,quinta-feira ,08:18:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DO HOSPICIO,,,AO LADO DO PARQUE TREZE DE MAIO,BOA VISTA,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,08:20:00,COM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,,,PROX. AO FORRÓ CHIQUE E O POSTO SETA,AFOGADOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,08:53:00,COM VÍTIMA,SANTO AMARO,RUA,RUA DOS PALMARES,,,PROX. A GUARDA MUNICIPAL, SUPERMERCADO RM EXPRESS,SANTO AMARO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-11-30,quinta-feira ,09:42:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA,RUA BOMBA DO HEMETERIO,,,EM FRENTE A CLINICA DE FIOTERAPIA / E EM FRENTE AO MERCADO COMPRE MAIS,BOMBA DO HEMETERIO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,10:43:00,COM VÍTIMA,ILHA DO LEITE,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,SENT. BOA VIAGEM EM FRENTE AO HOSPITAL VETERINARIO,ILHA DO LEITE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,11:11:00,COM VÍTIMA,DOIS IRMAOS,RUA,RUA MANUEL DE MEDEIROS,,,EM FRENTE A COMPESA  / PROX SEMÁFORO 712,DOIS IRMAOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,11:54:00,COM VÍTIMA,IPSEP,RUA,RUA ROSA MAGALHAES,AVENIDA,AVENIDA RECIFE,PROX. AO ARMAZEM CORAL, POSTO SHELL E FARMACIA PAGUE MENOS,IPSEP,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-11-30,quinta-feira ,12:31:00,COM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,APOS O BANCO DO BRASIL  DO LADO ESQUERDO,AFOGADOS,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,01:00:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,PROX A LOMBADA ELETRONICA,VARZEA,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,01:09:00,COM VÍTIMA,IPSEP,RUA,RUA ADERBAL DE MELO,,,NA RUA DA BUDEGA DO MEU LINDO,IPSEP,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,01:18:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA MARIA CAROLINA,GALERIA GUARARAPES,BOA VIAGEM,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,01:41:00,COM VÍTIMA,SANCHO,RUA,RUA GUANABARA,,,PROX AO  SUPERMERCADO CUSTODIA NO SEMAFORO 157,SANCHO,,,COLISÃO LATERAL,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,01:58:00,COM VÍTIMA,IPSEP,RUA,RUA PINTOR ANTONIO ALBUQUERQUE,RUA,RUA PROFESSOR JOSE VICENTE,,IPSEP,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,02:20:00,SEM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,HOSPITAL DA RESTAURAÇÃO,DERBY,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,02:24:00,SEM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,LOGO APÓS O SEMÁFORO Nº 671,MACAXEIRA,671,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,02:56:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,PRÓXIMO A RENAULT,ENCRUZILHADA,665,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,04:35:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,PROXIMO  AEROPORTO,IMBIRIBEIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,05:38:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,PRÓXIMO A NEO BLINDADOS E À UNIVERSO,IMBIRIBEIRA,,AFOGADOS,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,05:49:00,COM VÍTIMA,AFOGADOS,RUA,RUA JOAQUIM DE VASCONCELOS PEREIRA,,,EM FRENTE AO MINISTÉRIO PÚBLICO,AFOGADOS,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,06:53:00,COM VÍTIMA,PORTO DA MADEIRA,AVENIDA,AVENIDA CIDADE DE MONTEIRO,,,SENTIDPO AGUA FRIA E/F AO ARMAZEM CORAL,PORTO DA MADEIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,08:07:00,COM VÍTIMA,AGUA FRIA,AVENIDA,AVENIDA BEBERIBE,,,EM FRENTE AO POSTO DE COMBUSTIVEL PETROBRAS E AUTO ESCOLA PILOTO,AGUA FRIA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-11-30,quinta-feira ,11:03:00,COM VÍTIMA,JAQUEIRA,AVENIDA,AVENIDA CONS ROSA E SILVA,,,E/F À ACADEMIA SMART FIT - PROXIMO À PADARIA JAQUEIRA,JAQUEIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,06:43:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,EM FRENTE AO ARMAZEM CORAL E AO POSTO SHELL,IPSEP,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,07:20:00,COM VÍTIMA,AGUA FRIA,AVENIDA,AVENIDA BEBERIBE,,,EM FRENTE A MAGAZINE LUIZA E LOJA DOMINANTE,AGUA FRIA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,07:27:00,COM VÍTIMA,IPSEP,RUA,RUA ITACARI,RUA,RUA ITAJAI,,IPSEP,,,COLISÃO,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,07:37:00,COM VÍTIMA,AFOGADOS,RUA,RUA SAO MIGUEL,,,PROX. AO POSTO DE GASOLINA DISLUB, PROX. AO BANCO DO BRASIL,AFOGADOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-12-01,sexta-feira ,07:40:00,COM VÍTIMA,SANTO AMARO,RUA,RUA SANTO AMARO,,,EM FRENTE AO SHOPPPING TACARUNA / AO LADO DA PARADA DO BRT,SANTO AMARO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,08:27:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA PREFEITO ARTUR LIMA CAVALCANTI,,,,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,09:53:00,COM VÍTIMA,ARRUDA,RUA,RUA DA REGENERACAO,RUA,RUA SAGRADA FAMILIA,,ARRUDA,,,COLISÃO,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,10:22:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,PROX AO QUIOSQUE 38 / PROX AO EDIFICIO MARIA ANGELA LUCENA,BOA VIAGEM,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,01:08:00,COM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,,,E/F AO GALPÃO DA PEDRAGON /  PROXIMO AO POSTO DE GASOLINA SETA,AFOGADOS,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,02:32:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,E/F  A FARMACIA PAGUE MENOS,VARZEA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,03:05:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,PROXIMO AO SUPERMERCADO TEM / ANTES DO POSTO PADRE CICERO,CAXANGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,03:46:00,COM VÍTIMA,ARRUDA,AVENIDA,AVENIDA BEBERIBE,,,Grupo Volkswagen,ARRUDA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,03:47:00,COM VÍTIMA,SAN MARTIN,RUA,RUA COMENDADOR FRANCO FERREIRA,,,AO LADO DA CAVALERIA,SAN MARTIN,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,03:50:00,COM VÍTIMA,TAMARINEIRA,RUA,RUA DO FUTURO,,,CRUZAMENTO COM A RUA SENADOR ALBERTO PAIVA PROXIMO AO  HABIBS,TAMARINEIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,04:11:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA ENGENHEIRO JOSE ESTELITA,,,PROXIMO A OBRA DO ESTELITA,SAO JOSE,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,04:08:00,COM VÍTIMA,DERBY,RUA,RUA CARLOS PORTO CARREIRO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,E/F A MCDONALD´S,DERBY,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,04:29:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA,RUA CHA DE ALEGRIA,,,PROX AO CLUBE TEIMOSO  VT 20,BOMBA DO HEMETERIO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,05:43:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,PROXIMO A EXPOSIÇÃO DE ANIMAIS // CANAL DO CABOUCO,CAXANGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,05:46:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA DR MACHADO,,,PROXIMO AO BAR DO PIU PIU // NA RUA DA PADARIA SANTO ANTÕNIO,CAMPO GRANDE,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,05:47:00,SEM VÍTIMA,IBURA,LAD,LAD DA COHAB,,,,IBURA,,,CHOQUE,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,06:17:00,VÍTIMA FATAL,IPSEP,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA ITACARI,SENTIDO AEROPORTO PRÓXIMO AO BANCO ITAU  , PRÓXIMO AO BANCO IPIRANGA VÍTIMA NO LOCAL FOI A OBTO,,IPSEP,,,COLISÃO COM CICLISTA,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,
2023-12-01,sexta-feira ,06:53:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,MAVEL BURGUE  //  SORVETERIA FLOQUINHO,IBURA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,09:44:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA CAXANGA,,,EM FRENTE A UPA DA CAXANGÁ,VARZEA,,,COLISÃO,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-12-01,sexta-feira ,11:39:00,VÍTIMA FATAL,IBURA,RUA,RUA VALE DO ITAJAI,,,EM FRENTE A UPA/ LAGOA ENCANTADA,IBURA,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,
2023-12-02,sábado ,01:41:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA VISCONDE DE JEQUITINHONHA,,,PRÓXIMA AO PARQUE DONA LINDU,BOA VIAGEM,,SUBURBIO,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-12-02,sábado ,06:14:00,SEM VÍTIMA,CIDADE UNIVERSITARIA,RUA,RUA GENERAL POLIDORO,,,,CIDADE UNIVERSITARIA,,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-12-02,sábado ,07:59:00,COM VÍTIMA,IPUTINGA,RUA,RUA PADRE FERNAO CARDIM,,,POR TRÁS DO PERNAMBUCO DA SORTE / PROX A ESCOLA TECNICA,IPUTINGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-02,sábado ,09:01:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,PROX A UPA E A CLINICA SENA SAÚDE,IBURA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-02,sábado ,09:10:00,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA MAURICIO DE NASSAU,,,PROX AO ARMAZEM PARALELO DA CONSTRUÇÃO / PROX AO PARQUE DO CAIARA,IPUTINGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-02,sábado ,10:00:00,COM VÍTIMA,LINHA DO TIRO,RUA,RUA URIEL DE HOLANDA,RUA,RUA VISCONDE DE CRUZEIRO,PROX A PADARIA PAN DEIVISON / PROX AO CALDINHO DE AMBROSIO,LINHA DO TIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-02,sábado ,12:21:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,EM FRENTE AO ANTIGO BOMPREÇO DA CAXANGA / PROX DO VIADUTO,CAXANGA,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-02,sábado ,12:45:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,PROX  AO HOSPITAL CASA DA MISERICORDIA,SANTO AMARO,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-02,sábado ,10:27:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,AVENIDA,AVENIDA SENADOR ROBERT KENNEDY,SEGUNDO SINAL APOS O SAL E BRASA, SENTIDO AREIAS,IPSEP,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-12-03,domingo ,12:01:00,COM VÍTIMA,BONGI,EST,EST DO BONGI,,,E/F CAVALARIA,BONGI,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-03,domingo ,12:12:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,E/F IPUTINGA AUTOMOVEL,CAXANGA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-03,domingo ,08:19:00,COM VÍTIMA,BAIRRO DO RECIFE,AVENIDA,AVENIDA BARBOSA LIMA,,,PROX. AO MARCO ZERO,BAIRRO DO RECIFE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-12-03,domingo ,08:59:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA DR DIRCEU VELLOSO TOSCANO DE BRITO,,,PROX AO SHOPPING RIO MAR,PINA,,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-12-03,domingo ,09:52:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA SETUBAL,,,PROX A PADARIA PAN JOVEM, SENTIDO PRAIA,BOA VIAGEM,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-12-03,domingo ,12:55:00,SEM VÍTIMA,CAMPO GRANDE,RUA,RUA PROFESSOR FRANCISCO DA TRINDADE,,,,CAMPO GRANDE,,SUBURBIO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-12-03,domingo ,12:58:00,COM VÍTIMA,PRADO,RUA,RUA GOMES TABORDA,,,PROX AO BAILE PERFUMADO, EM FRENTE A IGREJA RIO,PRADO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-12-03,domingo ,01:37:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA,RUA BOMBA DO HEMETERIO,,,PROXIMO ABANADORES DO ARRUDA // PROXIMO A FUNERARIA CANAA,BOMBA DO HEMETERIO,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
